ID,totalDOS_000.00_001.00THz,totalDOS_001.00_002.00THz,totalDOS_002.00_003.00THz,totalDOS_003.00_004.00THz,totalDOS_004.00_005.00THz,totalDOS_005.00_006.00THz,totalDOS_006.00_007.00THz,totalDOS_007.00_008.00THz,totalDOS_008.00_009.00THz,totalDOS_009.00_010.00THz,totalDOS_010.00_011.00THz,totalDOS_011.00_012.00THz,totalDOS_012.00_013.00THz,totalDOS_013.00_014.00THz,totalDOS_014.00_015.00THz,totalDOS_015.00_016.00THz,totalDOS_016.00_017.00THz,totalDOS_017.00_018.00THz,totalDOS_018.00_019.00THz,totalDOS_019.00_020.00THz,totalDOS_020.00_021.00THz,totalDOS_021.00_022.00THz,totalDOS_022.00_023.00THz,totalDOS_023.00_024.00THz,totalDOS_024.00_025.00THz,totalDOS_025.00_026.00THz,totalDOS_026.00_027.00THz,totalDOS_027.00_028.00THz,totalDOS_028.00_029.00THz,totalDOS_029.00_030.00THz,totalDOS_030.00_031.00THz,totalDOS_031.00_032.00THz,totalDOS_032.00_033.00THz,totalDOS_033.00_034.00THz,totalDOS_034.00_035.00THz,totalDOS_035.00_036.00THz,totalDOS_036.00_037.00THz,totalDOS_037.00_038.00THz,totalDOS_038.00_039.00THz,totalDOS_039.00_040.00THz,totalDOS_040.00_041.00THz,totalDOS_041.00_042.00THz,totalDOS_042.00_043.00THz,totalDOS_043.00_044.00THz,totalDOS_044.00_045.00THz,totalDOS_045.00_046.00THz,totalDOS_046.00_047.00THz,totalDOS_047.00_048.00THz,totalDOS_048.00_049.00THz,totalDOS_049.00_050.00THz,totalDOS_050.00_051.00THz,totalDOS_051.00_052.00THz,totalDOS_052.00_053.00THz,totalDOS_053.00_054.00THz,totalDOS_054.00_055.00THz,totalDOS_055.00_056.00THz,totalDOS_056.00_057.00THz,totalDOS_057.00_058.00THz,totalDOS_058.00_059.00THz,totalDOS_059.00_060.00THz,totalDOS_060.00_061.00THz,totalDOS_061.00_062.00THz,totalDOS_062.00_063.00THz,totalDOS_063.00_064.00THz,totalDOS_064.00_065.00THz,totalDOS_065.00_066.00THz,totalDOS_066.00_067.00THz,totalDOS_067.00_068.00THz,totalDOS_068.00_069.00THz,totalDOS_069.00_070.00THz,totalDOS_070.00_071.00THz,totalDOS_071.00_072.00THz,totalDOS_072.00_073.00THz,totalDOS_073.00_074.00THz,totalDOS_074.00_075.00THz,totalDOS_075.00_076.00THz,totalDOS_076.00_077.00THz,totalDOS_077.00_078.00THz,totalDOS_078.00_079.00THz,totalDOS_079.00_080.00THz,totalDOS_080.00_081.00THz,totalDOS_081.00_082.00THz,totalDOS_082.00_083.00THz,totalDOS_083.00_084.00THz,totalDOS_084.00_085.00THz,totalDOS_085.00_086.00THz,totalDOS_086.00_087.00THz,totalDOS_087.00_088.00THz,totalDOS_088.00_089.00THz,totalDOS_089.00_090.00THz,totalDOS_090.00_091.00THz,totalDOS_091.00_092.00THz,totalDOS_092.00_093.00THz,totalDOS_093.00_094.00THz,totalDOS_094.00_095.00THz,totalDOS_095.00_096.00THz,totalDOS_096.00_097.00THz,totalDOS_097.00_098.00THz,totalDOS_098.00_099.00THz,totalDOS_099.00_100.00THz
joc,0.003800665174374019,0.03464190208108052,0.11492039642425479,0.0818561914621473,0.04646149361181984,0.06172803113706656,0.06222781766366173,0.04060855096900171,0.025241719845235284,0.0955090762691743,0.148193788001311,0.12397288208380705,0.021022462344225265,0.020126822121690462,0.0,0.025151128369738807,0.09384498383383301,0.0006920886075782208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jqc,0.001353385996515263,0.010698722504042002,0.03814546787446166,0.031080319798282057,0.03561429507118709,0.04587325743126383,0.06478373262196704,0.07690908150130248,0.07124714015636774,0.06848076537043524,0.07342194411155054,0.06557566490588554,0.0743074519189194,0.05303272881191176,0.06056908304679051,0.06851348038118983,0.04856501381351243,0.0399035352305256,0.03815735311309934,0.018322548739491216,0.014894711619949336,0.0005503159813501228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k4x,0.00730888260947764,0.045434676164093316,0.08851411370987688,0.06591652636254336,0.044893077026538115,0.07343671307546792,0.08939078966821982,0.08525857848456936,0.08331615575062873,0.05909446822212312,0.08664357481939457,0.08417962540538476,0.0361935009529231,0.02786074442888898,0.017209594890023314,0.045440765906186925,0.050821064315572595,0.009087148208087498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ka6,0.001947199379343261,0.025145350243898835,0.07209316006132442,0.07836259084943599,0.0576306358453622,0.04822024205119839,0.05509222945253294,0.060549303204418654,0.05849751348912563,0.05647825186939316,0.06410785613134232,0.07434801812607987,0.05394982302926893,0.052032277934313205,0.0486163828578497,0.0453999379323317,0.03886994781436588,0.027747541368169815,0.02684232784328384,0.019005747984629617,0.011281428546359227,0.023559520636629253,0.00022271334934317996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kab,0.0012582055511935438,0.012024102863317244,0.033249269699581877,0.05746916053046318,0.06159463700652243,0.05341765130507717,0.051233316689530635,0.06058489059091628,0.05925065277084969,0.05011133772739105,0.044454698503959285,0.03829004939534029,0.059812476588103396,0.03219038940656782,0.007204357130071872,0.04311811762312371,0.055761848965744515,0.0017314828977644102,0.0261216482494165,0.03657955294091347,0.0008041701317127609,0.0,0.0,0.0,0.0,0.00472317367495716,0.006354531691356625,0.03595910140703161,0.05012784401418874,0.03280010016806643,0.03229201286868746,0.004397496931610447,0.006601574783342034,0.014872740439548202,0.018218612060294063,0.0035817118631672634,0.003400210351029799,0.0004088731791590564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbo,0.0015729040849612134,0.010485668991110083,0.06004331147543444,0.05922142389992898,0.07279668154656635,0.06894080010402062,0.06029910341298889,0.04612509474066164,0.03869937432604417,0.019751747642408064,0.02924898480364119,0.04553671201486913,0.045158980584874046,0.035048793953591534,0.03629428159841092,0.010978045558946905,0.053073672871741785,0.05652542456537379,0.027678626638515426,0.0026181081598553755,0.0,0.0,0.0,0.0,0.0,0.0,0.01137030803597379,0.03977257872759027,0.031341988514248874,0.04781986583197524,0.03372407185823357,0.022953038787760727,0.017148397194466196,0.008160800332047888,0.006016480938588603,0.001594728805170285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbq,0.0024817791482947024,0.03280102655892359,0.08345886957074655,0.08647908466511334,0.04989688154922197,0.046065323764067856,0.05081943778802691,0.06693133134709088,0.0763664945188443,0.07715158929140599,0.06435102816486458,0.06264259266397898,0.048042157160605725,0.05417103777271739,0.05713336749262569,0.04965623966042859,0.05189300610237988,0.022522940249982977,0.011002450146776878,0.0061333623839031955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbu,0.002459531724906601,0.029656193473404056,0.06996781526767508,0.0824789663424839,0.05920372404776941,0.05393977970391672,0.04882452237313549,0.06422073305121499,0.055565030420727995,0.058279977159434455,0.0707389179743524,0.06428940701598934,0.05687128471189677,0.054322653284698076,0.048990016105959065,0.04674225360107165,0.041769163402910675,0.031139305217322322,0.022731621807006726,0.016741608734646588,0.006874847565021571,0.01044347112409073,0.003749175890365384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kfp,0.003060070558063416,0.04159098146351727,0.061516908897942015,0.06840994344189306,0.07531439889824691,0.041983574732881924,0.04585142561591585,0.00760427345035001,0.034407514174002826,0.06326972968877186,0.045171406985386034,0.0585733915572344,0.04172131666815465,0.025700787401196353,0.032647700186453986,0.04823094824795342,0.03606258021170046,0.026423980336755845,0.01277249159862302,0.0,0.02916755787502971,0.0021058090970581837,0.0,0.0,0.02367681089954852,0.004893389736350314,0.00044372388070422844,0.02584188195251609,0.009184546157277387,0.022312093638385728,0.0,0.03783283477599879,0.0548548240308622,0.01472296059274292,0.004650143248482633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kgl,0.005420148650570616,0.06539317559854221,0.09372171797366856,0.07002576961207974,0.07130774244879236,0.07057958871896076,0.08418192275230624,0.0995654675370608,0.05888669316252951,0.06870163926967268,0.07354671222643835,0.04074190734079566,0.06816390939641002,0.020159879793716633,0.03612466303328874,0.000685131051870956,0.0445341043937345,0.027748330667306965,0.0005114963722546867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kkn,0.02049124642586184,0.1226644575421116,0.12194675200438519,0.08545568703236255,0.04937082889152432,0.03545724881167725,0.06518786315655148,0.04250982027508916,0.040966507171106614,0.06162997876731917,0.07889973722673296,0.06670000855893972,0.04497770856616633,0.02550804165265723,0.02567818267569858,0.025484302581063947,0.023195231599255947,0.03128528591699561,0.014567535368316563,0.017693321853151416,0.00033025392303253373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kko,0.012739968925336378,0.0685925861785685,0.10207535376677629,0.0932412400946295,0.06781829536231465,0.08419989983683449,0.06632025177150953,0.08022220696250058,0.06083357931009187,0.06658759088211627,0.0767654409156139,0.08641702979536833,0.0550580882818652,0.0021191144832159578,0.0,0.012054052371977967,0.06025300856131593,0.004702292499964654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmv,0.00972664195813678,0.07692051579582834,0.07558224479330328,0.10102070747023181,0.08478899046911775,0.07931020116270805,0.0572509279576122,0.05057466396905334,0.10902787869401608,0.13890727388629284,0.09936758830085432,0.05259660703323542,0.027591177406440216,0.01677302386903649,0.0016493455038974704,0.015414025089921563,0.0034981866403140435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kop,0.014015176379605516,0.05814174726265208,0.08874299306511567,0.07393511656050004,0.07843620706126123,0.08491997514151611,0.09324018784887023,0.09930175163144475,0.0701487640479808,0.0719217189841875,0.05991625504849122,0.06992677479837336,0.038327501628644706,0.022109791813402654,0.0,0.006698926280668694,0.062151317156850086,0.008065795290435348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l9r,0.0018836503946684582,0.023083257718167553,0.055241041799578144,0.0729300110397419,0.056735019628935825,0.05058507448995948,0.05485805587916961,0.06326199548709956,0.06102035826234055,0.05130276138734019,0.057978334123766614,0.06837187599551281,0.0606966672375175,0.052527159821304494,0.054214065996642594,0.03956429413136661,0.047940597319808965,0.0413374059111894,0.029567157625614033,0.016972301833880862,0.01113131655438209,0.022975046433131113,0.0058225509288814346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l9v,0.0012933749214286909,0.00989894719772523,0.05078334139410366,0.07157826677363081,0.06391600837394888,0.03535202315185372,0.062108072890272335,0.06776989167410072,0.08532955216691726,0.08926310649020981,0.07346401735374886,0.06789704526308361,0.05698032257954888,0.06302834868311412,0.04411898821888662,0.02379786680602098,0.040987072688149474,0.05104548571290653,0.016747208695359825,0.01795032707033498,0.0066907318946551496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lap,0.0012594937079246017,0.01206621128978731,0.033214527508398164,0.057652525327848224,0.06159878898202453,0.05339696622442482,0.05121767843872864,0.06055578022413051,0.05930582041194658,0.05008196765309573,0.044438010683692665,0.03822371054050733,0.05962523083759937,0.032153636021063116,0.007194852805509206,0.04313661927555242,0.055713903461338955,0.0017476975715632753,0.026143540630128033,0.036657402943126305,0.0008057775487314191,0.0,0.0,0.0,0.0,0.00472566836560653,0.006361663562739518,0.03589863782625494,0.050244348247691965,0.03280737070083819,0.0322965698573267,0.004399403018442518,0.006596930411444611,0.01487282603048102,0.018215986086183838,0.0035815661023966376,0.003400016286187069,0.00040887141728525653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ldx,0.0012522493114239188,0.009073066021576648,0.047307331980074904,0.060858841550031725,0.053882166428088046,0.053706295254372476,0.04379733226112446,0.07610752156341082,0.028221372697238675,0.05146278618578357,0.051958442336934196,0.04901778289797303,0.05278960829066447,0.037751434065090655,0.008147255965166446,0.06554833250952294,0.032634726534652665,5.150225529778005e-05,0.008618262735007823,0.037830960903740475,0.0005279260109696831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04514974414073821,0.030930679561920946,0.026871859952774486,0.0830064142717403,0.004428019520004867,0.004559215362184221,0.011004037361232483,0.01837493344733257,0.005129898623926511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lkm,0.0012805646708137061,0.0063961182482919045,0.01971683433528369,0.046712544849240534,0.054300604748671204,0.05304308130455839,0.04944091825286319,0.05257562931791756,0.06013246837714878,0.06310317890437675,0.06449118276422817,0.050374954120948306,0.05472308268673036,0.04692131817250102,0.05798563023988685,0.06936344779865874,0.06368244545202817,0.03164060706525776,0.007855341213576138,0.013306320801221233,0.03800230121491867,0.04569694690889066,0.039724905122890286,0.009529573429097927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lol,0.052080184292675,0.14293933873620465,0.059895239525881765,0.08386783502403264,0.10554124498235785,0.03165751253098088,0.11743584256295847,0.07697130842568499,0.06768875703667325,0.021622074575258356,0.08660529542825261,0.033122811790261004,0.014990845817226862,0.004403487995289996,0.0,0.0,0.08813614641626155,0.0130420748600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lpx,0.0011412485284412936,0.028491013876527846,0.059461861877407,0.06879345531701525,0.0498207831759471,0.06978030481872155,0.06408794833764836,0.047268739325757515,0.04854324199949223,0.0370106424404821,0.026497844513605418,0.04611807682816849,0.05318471840256741,0.009882178657507214,0.0,0.018072442386886132,0.08649038396386992,0.01817005233527495,0.054206882360812156,0.0014497129155889308,0.0,0.0,0.0,0.0,0.0,0.0,0.007958489928988389,0.03352353363644536,0.013491307028075557,0.05244631979864589,0.05544718923552977,0.012233674450208546,0.006345335831695771,0.007486613746442111,0.010034350327360608,0.011039470600416256,0.0015221833544708711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lrh,0.0007871130155730746,0.01511477585238951,0.04176215647407735,0.05216008095215951,0.06545816701791192,0.07040462627573313,0.05597732135835648,0.05032175046190434,0.05927723894557306,0.05450937346478642,0.03900669802776157,0.04196722976005324,0.055937114853821565,0.0271133410716012,0.020425751012426357,0.03470827222830208,0.03768939355490885,0.05144399782397432,0.0227959623013033,0.0010799728342332968,0.0,0.0,0.0,0.0,0.0031695555134218104,0.0029613685831593487,0.022226793091909926,0.03879689590041678,0.03723880689265726,0.039116785802332986,0.02850625623961292,0.012753208547470894,0.010712432653924273,0.006161976665527237,0.0004155828227160013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lxk,0.014898943877707493,0.09399660935055691,0.09276655147103026,0.0813998768046465,0.08252552153764915,0.08617768417528865,0.052054386467953614,0.04065563301297519,0.04667983740855134,0.10616930110725564,0.10625426673910324,0.0721419528250762,0.06538366587704042,0.020495444884879168,0.018239200587006756,0.0,0.0,0.02016112387327948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
