ID,frac_H,frac_Li,frac_B,frac_C,frac_N,frac_O,frac_F,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_K,frac_Ca,frac_Sc,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Cu,frac_Zn,frac_Ga,frac_Ge,frac_Se,frac_Br,frac_Sr,frac_Y,frac_Zr,frac_Nb,frac_Mo,frac_Ag,frac_Cd,frac_In,frac_Sn,frac_Sb,frac_Te,frac_I,frac_Ba,frac_La,frac_Ce,frac_Pr,frac_Nd,frac_Sm,frac_Gd,frac_Er,frac_Lu,frac_Hf,frac_Ta,frac_W,frac_Pb,frac_Bi,comp_Z_mean,comp_Z_std,comp_Z_min,comp_Z_max,comp_atomic_mass_mean,comp_atomic_mass_std,comp_atomic_mass_min,comp_atomic_mass_max,comp_X_mean,comp_X_std,comp_X_min,comp_X_max,comp_row_mean,comp_row_std,comp_row_min,comp_row_max,comp_group_mean,comp_group_std,comp_group_min,comp_group_max,static_Z,static_Space group #,static_a,static_b,static_c,static_alpha,static_beta,static_gamma
cjq,0.0,0.2608695652173913,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.130434782608695,17.270996919505624,3.0,57.0,34.12532608695652,41.75829921112009,6.941,138.90547,2.3265217391304347,1.1742883458046527,0.95,3.44,2.7391304347826084,1.4208812729015818,2.0,6.0,9.391304347826086,6.982830685734351,1.0,16.0,8,230,12.811,12.811,12.811,90.0,90.0,90.0
cju,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.938461538461539,9.965906378289354,3.0,35.0,25.508212461538463,22.18422927468594,6.941,79.904,1.8398461538461535,0.8102753422001159,0.98,2.96,2.6461538461538465,0.6663510100833143,2.0,4.0,9.076923076923077,7.488057553007973,1.0,17.0,4,216,10.0079,10.0079,10.0079,90.0,90.0,90.0
ckw,0.0,0.09345794392523364,0.0,0.0,0.0,0.5607476635514018,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08411214953271028,0.0,0.0,0.18691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.299065420560748,14.587291199778045,3.0,41.0,35.776344164485984,33.97375541913582,6.941,92.90638,2.697102803738318,1.0907804025685706,0.95,3.98,2.8130841121495322,1.3334716206273773,2.0,5.0,11.439252336448597,6.277355193554523,1.0,17.0,8,227,10.4909,10.4909,10.4909,90.0,90.0,90.0
clt,0.0,0.2857142857142857,0.19047619047619047,0.0,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.3718844791323335,3.0,29.0,14.687142857142858,11.59745952922332,6.941,63.546,2.3971428571428577,1.0619530204708092,0.98,3.44,2.0952380952380953,0.42591770999996,2.0,4.0,10.904761904761905,6.42098317575359,1.0,16.0,1,2,3.31218,6.68272,9.27858,78.8443,89.7596,86.6143
cmn,0.0,0.09574468085106383,0.0,0.0,0.0,0.6382978723404255,0.0,0.0,0.0,0.0,0.0,0.15957446808510636,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.212765957446809,5.359168601020149,3.0,24.0,21.087508829787236,11.734983813264423,6.941,51.9961,2.8079787234042555,0.8913718566240181,0.98,3.44,2.372340425531915,0.6681833509549875,2.0,4.0,13.212765957446809,5.232615269847895,1.0,16.0,6,167,8.539,8.539,20.947,90.0,90.0,120.0
coh,0.0,0.06748466257668713,0.0,0.0,0.0,0.6032719836400818,0.010224948875255624,0.0,0.0,0.010224948875255624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19427402862985685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114519427402863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05521472392638,15.814718960270506,3.0,57.0,35.79723318813907,39.26985433086454,6.941,138.90547,2.623701431492843,1.0524554990703945,0.98,3.98,2.856850715746422,1.3731127968107122,2.0,6.0,11.147239263803682,6.250300405542261,1.0,17.0,2,99,3.8667,3.8667,7.739,90.0,90.0,90.0
coi,0.0,0.26881720430107525,0.0,0.0,0.0,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,0.07526881720430108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08602150537634409,0.0,0.0,0.0,18.516129032258064,23.752130817022334,3.0,73.0,43.52744655913979,59.4403866272137,6.941,180.94788,2.2986021505376346,1.1872128663819737,0.89,3.44,2.860215053763441,1.6434385526488429,2.0,6.0,9.29032258064516,7.009334245319479,1.0,16.0,8,230,12.9934,12.9934,12.9934,90.0,90.0,90.0
ctg,0.0,0.07103825136612021,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.0,0.09289617486338797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.896174863387978,7.680444019782157,3.0,57.0,22.78595229508197,18.398610654526635,6.941,138.90547,2.8454644808743175,0.8704534824629254,0.98,3.44,2.415300546448088,0.7907842080935817,2.0,6.0,13.442622950819674,5.0749290236947,1.0,16.0,6,167,8.512,8.512,20.854,90.0,90.0,120.0
cti,0.0,0.2410714285714286,0.0,0.0,0.0,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00892857142857143,0.0,0.08035714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28571428571429,18.842120639781545,3.0,57.0,37.107288571428576,46.04449480628271,6.941,138.90547,2.365892857142857,1.1638563926903192,0.98,3.44,2.803571428571429,1.5168063589701373,2.0,6.0,9.642857142857142,6.906075408726754,1.0,16.0,8,230,12.8306,12.8306,12.8306,90.0,90.0,90.0
cy2,0.0,0.01694915254237288,0.0,0.0,0.0,0.6355932203389831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21186440677966104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52542372881356,16.636549442802938,3.0,57.0,39.26270779661017,41.516560344315785,6.941,138.90547,2.678474576271187,1.0148562786438218,0.98,3.44,2.9661016949152543,1.4434668917658782,2.0,6.0,11.440677966101696,6.037372833178571,1.0,16.0,2,47,3.8753,3.8638,7.7901,90.0,90.0,90.0
cz2,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.191729277636835,3.0,50.0,46.15766666666666,40.609538178993255,6.941,118.71,1.7899999999999998,0.7461158682730779,0.98,2.58,3.1111111111111107,1.0999438818457405,2.0,5.0,9.11111111111111,7.279261935181866,1.0,16.0,4,62,14.8164,8.16696,6.55387,90.0,90.0,90.0
czo,0.0,0.07103825136612021,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.00546448087431694,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.01092896174863388,0.09289617486338797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.262295081967213,4.988188144216992,3.0,22.0,21.147574986885246,10.965741651180627,6.941,47.867,2.8510928961748636,0.8603309231808594,0.98,3.44,2.377049180327869,0.6652318161107411,2.0,4.0,13.497267759562842,5.015685033970814,1.0,16.0,6,167,8.5322,8.5322,21.0039,90.0,90.0,120.0
d4q,0.0,0.05817174515235457,0.0,0.0,0.0,0.6648199445983379,0.0,0.0,0.0,0.0,0.0,0.16620498614958448,0.0,0.0,0.0,0.0,0.0,0.10803324099722991,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.429362880886426,5.057686274652174,3.0,24.0,21.50374465373961,11.182384259250162,6.941,51.9961,2.8789473684210525,0.834100773122164,0.98,3.44,2.3878116343490303,0.6775104566071363,2.0,4.0,13.637119113573407,4.848240564971963,1.0,16.0,6,167,8.5093,8.5093,20.915,90.0,90.0,120.0
d6b,0.0,0.08108108108108109,0.0,0.0,0.0,0.6486486486486487,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.297297297297298,5.244636203933912,3.0,24.0,21.249953297297296,11.52426308644266,6.941,51.9961,2.835675675675676,0.870158545791359,0.98,3.44,2.3783783783783785,0.6718812375489759,2.0,4.0,13.378378378378379,5.090273455997213,1.0,16.0,6,167,8.5218,8.5218,20.8829,90.0,90.0,120.0
d6f,0.0,0.2911813643926789,0.0,0.0,0.0,0.49916805324459235,0.0,0.0,0.0,0.006239600665557404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786189683860233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12479201331114809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.205906821963394,18.320531613110788,3.0,57.0,34.68206326081531,44.78374340903153,6.941,138.90547,2.2543760399334443,1.187701741171434,0.98,3.44,2.7412645590682194,1.4700372044909389,2.0,6.0,9.04783693843594,7.0463021406222985,1.0,16.0,8,230,13.0,13.0,13.0,90.0,90.0,90.0
d7f,0.0,0.375,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,15.5,25.617376914898998,3.0,83.0,36.725125,65.24126836067317,6.941,208.9804,2.34,1.1451637437502113,0.98,3.44,2.5,1.3228756555322954,2.0,6.0,10.25,7.171994143890526,1.0,16.0,4,136,8.75298,8.75298,4.22469,90.0,90.0,90.0
d9l,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.076923076923077,10.144809498621136,3.0,35.0,25.868943230769233,22.663998792620504,6.941,79.904,1.8396153846153847,0.8100687566697932,0.98,2.96,2.653846153846154,0.6760921473556518,2.0,4.0,9.076923076923077,7.488057553007973,1.0,17.0,4,216,10.0176,10.0176,10.0176,90.0,90.0,90.0
dae,0.0,0.26406926406926406,0.0,0.0,0.0,0.5194805194805194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12987012987012986,0.0,0.0,0.0,0.02380952380952381,0.0,0.0,0.0,0.0,0.06277056277056277,0.0,0.0,0.0,18.409090909090907,23.338914691998717,3.0,73.0,43.12215307359307,58.18521497291881,6.941,180.94788,2.3106709956709954,1.1801295805211758,0.98,3.44,2.865800865800866,1.6472984926788266,2.0,6.0,9.35064935064935,6.983467614635588,1.0,16.0,8,230,12.8525,12.8525,12.8525,90.0,90.0,90.0
dbs,0.0,0.2765957446808511,0.0,0.0,0.0,0.5106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,16.29787234042553,19.99565366988113,3.0,73.0,37.49513404255318,49.28622767985966,6.941,180.94788,2.2848936170212766,1.1844163161487,0.98,3.44,2.787234042553191,1.5289569551678026,2.0,6.0,9.191489361702127,7.015600542597268,1.0,16.0,8,230,12.954,12.954,12.954,90.0,90.0,90.0
dc8,0.0,0.2571428571428571,0.0,0.0,0.0,0.45714285714285713,0.08571428571428572,0.0,0.08571428571428572,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.942857142857142,3.67184544603825,3.0,15.0,16.350418788571428,7.2997771047799835,6.941,30.973762,2.528285714285714,1.1477567828826196,0.98,3.98,2.1999999999999997,0.4,2.0,3.0,10.914285714285715,6.999475198986313,1.0,17.0,2,173,12.6159,12.6159,5.0082,90.0,90.0,120.0
dco,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333332,7.15231120376872,3.0,30.0,27.4427016,14.874095610076937,6.941,65.409,2.0393333333333334,0.6843144176635637,0.98,2.58,2.8000000000000003,0.541602560309064,2.0,4.0,11.6,6.468384651518492,1.0,16.0,2,82,5.795,5.795,8.834,90.0,90.0,90.0
de5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.657013865837392,3.0,49.0,34.8359,29.552999057456084,6.941,114.818,2.368,0.9944325014801156,0.98,3.16,2.9,0.8306623862918074,2.0,5.0,11.799999999999999,7.166589146867566,1.0,17.0,2,12,6.432,11.093,6.398,90.0,109.8,90.0
deu,0.0,0.46808510638297873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.808510638297872,8.299290658928399,3.0,32.0,22.678405897872338,17.707030885835,6.941,72.64,1.753404255319149,0.7588240527030069,0.98,2.58,2.595744680851064,0.6070358560717918,2.0,4.0,8.72340425531915,7.280700596577446,1.0,16.0,2,164,7.9496,7.9496,6.1566,90.0,90.0,120.0
dj2,0.0,0.4047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904763,0.07142857142857144,0.4761904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.571428571428573,6.260773028274116,3.0,16.0,21.628316333333338,12.141117920775242,6.941,32.065,1.8721428571428576,0.7536657580319887,0.98,2.58,2.595238095238096,0.4908459078116263,2.0,3.0,9.761904761904763,7.240131292579359,1.0,16.0,24,11,13.3678,23.6448,12.2154,90.0,90.134,90.0
dku,0.0,0.375,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.342284155677232,3.0,23.0,15.9718756,11.55649486927186,6.941,50.9415,2.31925,1.1563312403891888,0.98,3.44,2.2,0.5567764362830021,2.0,4.0,9.5,7.158910531638177,1.0,16.0,4,62,10.7651,6.2647,4.9262,90.0,90.0,90.0
dl7,0.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.571428571428571,6.332617216943286,3.0,22.0,22.12737142857143,14.025475617472889,6.941,47.867,2.529285714285714,1.0643070467660722,0.98,3.44,2.5,0.823754471047914,2.0,4.0,10.285714285714285,6.659349726175237,1.0,16.0,4,212,8.3774,8.3774,8.3774,90.0,90.0,90.0
dlj,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76923076923077,10.969565212292855,3.0,35.0,27.672597076923076,24.846269426941422,6.941,79.904,1.8384615384615384,0.809034050380178,0.98,2.96,2.6923076923076925,0.7216024245882199,2.0,4.0,9.076923076923077,7.488057553007973,1.0,17.0,4,216,10.0522,10.0522,10.0522,90.0,90.0,90.0
dll,0.0,0.27350427350427353,0.0,0.0,0.0,0.5128205128205129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05982905982905983,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.931623931623935,18.98480116147188,3.0,57.0,36.491504700854705,46.52450795107711,6.941,138.90547,2.3052991452991454,1.1770719666977012,0.98,3.44,2.7692307692307696,1.492915551590732,2.0,6.0,9.487179487179489,7.030599036635371,1.0,16.0,8,230,12.95179,12.95179,12.95179,90.0,90.0,90.0
dm9,0.0,0.2608695652173913,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.347826086956523,19.36291546420895,3.0,57.0,37.536487391304355,47.542026114887605,6.941,138.90547,2.3408695652173916,1.1672074181137693,0.98,3.44,2.7826086956521747,1.5023610907105216,2.0,6.0,9.826086956521742,6.9947320171996985,1.0,16.0,8,230,12.9237,12.9237,12.9237,90.0,90.0,90.0
dmq,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.141195788629907,3.0,16.0,20.571362657142856,11.920940831886961,6.941,32.065,1.7557142857142858,0.7430411859928308,0.98,2.58,2.571428571428571,0.4948716593053935,2.0,3.0,9.142857142857142,7.1199633110726355,1.0,16.0,8,15,14.31901,11.98037,6.627,90.0,116.9231,90.0
dnt,0.0,0.10526315789473684,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.157894736842104,5.431517747513235,3.0,24.0,20.982062421052632,11.868575364447652,6.941,51.9961,2.79,0.9044218857195025,0.98,3.44,2.3684210526315788,0.6657426652986062,2.0,4.0,13.105263157894736,5.320217020129371,1.0,16.0,8,61,8.461,8.688,23.83,90.0,90.0,90.0
do2,0.0,0.07103825136612021,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.016393442622950817,0.09289617486338797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.306010928961749,5.046701778529282,3.0,22.0,21.24579560655738,11.097266681770098,6.941,47.867,2.8497267759562845,0.86249633352764,0.98,3.44,2.3825136612021858,0.6743709625781369,2.0,4.0,13.442622950819674,5.0749290236947,1.0,16.0,6,167,8.5645,8.5645,20.985,90.0,90.0,120.0
dq4,0.0,0.07103825136612021,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.00546448087431694,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.01092896174863388,0.09289617486338797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.262295081967213,4.988188144216992,3.0,22.0,21.147574986885246,10.965741651180627,6.941,47.867,2.8510928961748636,0.8603309231808594,0.98,3.44,2.377049180327869,0.6652318161107411,2.0,4.0,13.497267759562842,5.015685033970814,1.0,16.0,6,167,8.5244,8.5244,20.925,90.0,90.0,120.0
