ID,totalDOS_000.00_001.00THz,totalDOS_001.00_002.00THz,totalDOS_002.00_003.00THz,totalDOS_003.00_004.00THz,totalDOS_004.00_005.00THz,totalDOS_005.00_006.00THz,totalDOS_006.00_007.00THz,totalDOS_007.00_008.00THz,totalDOS_008.00_009.00THz,totalDOS_009.00_010.00THz,totalDOS_010.00_011.00THz,totalDOS_011.00_012.00THz,totalDOS_012.00_013.00THz,totalDOS_013.00_014.00THz,totalDOS_014.00_015.00THz,totalDOS_015.00_016.00THz,totalDOS_016.00_017.00THz,totalDOS_017.00_018.00THz,totalDOS_018.00_019.00THz,totalDOS_019.00_020.00THz,totalDOS_020.00_021.00THz,totalDOS_021.00_022.00THz,totalDOS_022.00_023.00THz,totalDOS_023.00_024.00THz,totalDOS_024.00_025.00THz,totalDOS_025.00_026.00THz,totalDOS_026.00_027.00THz,totalDOS_027.00_028.00THz,totalDOS_028.00_029.00THz,totalDOS_029.00_030.00THz,totalDOS_030.00_031.00THz,totalDOS_031.00_032.00THz,totalDOS_032.00_033.00THz,totalDOS_033.00_034.00THz,totalDOS_034.00_035.00THz,totalDOS_035.00_036.00THz,totalDOS_036.00_037.00THz,totalDOS_037.00_038.00THz,totalDOS_038.00_039.00THz,totalDOS_039.00_040.00THz,totalDOS_040.00_041.00THz,totalDOS_041.00_042.00THz,totalDOS_042.00_043.00THz,totalDOS_043.00_044.00THz,totalDOS_044.00_045.00THz,totalDOS_045.00_046.00THz,totalDOS_046.00_047.00THz,totalDOS_047.00_048.00THz,totalDOS_048.00_049.00THz,totalDOS_049.00_050.00THz,totalDOS_050.00_051.00THz,totalDOS_051.00_052.00THz,totalDOS_052.00_053.00THz,totalDOS_053.00_054.00THz,totalDOS_054.00_055.00THz,totalDOS_055.00_056.00THz,totalDOS_056.00_057.00THz,totalDOS_057.00_058.00THz,totalDOS_058.00_059.00THz,totalDOS_059.00_060.00THz,totalDOS_060.00_061.00THz,totalDOS_061.00_062.00THz,totalDOS_062.00_063.00THz,totalDOS_063.00_064.00THz,totalDOS_064.00_065.00THz,totalDOS_065.00_066.00THz,totalDOS_066.00_067.00THz,totalDOS_067.00_068.00THz,totalDOS_068.00_069.00THz,totalDOS_069.00_070.00THz,totalDOS_070.00_071.00THz,totalDOS_071.00_072.00THz,totalDOS_072.00_073.00THz,totalDOS_073.00_074.00THz,totalDOS_074.00_075.00THz,totalDOS_075.00_076.00THz,totalDOS_076.00_077.00THz,totalDOS_077.00_078.00THz,totalDOS_078.00_079.00THz,totalDOS_079.00_080.00THz,totalDOS_080.00_081.00THz,totalDOS_081.00_082.00THz,totalDOS_082.00_083.00THz,totalDOS_083.00_084.00THz,totalDOS_084.00_085.00THz,totalDOS_085.00_086.00THz,totalDOS_086.00_087.00THz,totalDOS_087.00_088.00THz,totalDOS_088.00_089.00THz,totalDOS_089.00_090.00THz,totalDOS_090.00_091.00THz,totalDOS_091.00_092.00THz,totalDOS_092.00_093.00THz,totalDOS_093.00_094.00THz,totalDOS_094.00_095.00THz,totalDOS_095.00_096.00THz,totalDOS_096.00_097.00THz,totalDOS_097.00_098.00THz,totalDOS_098.00_099.00THz,totalDOS_099.00_100.00THz
kab,0.41764389701063387,3.9912343202816283,11.036634321727684,19.07609145350233,20.445486200531263,17.731249110325876,17.006189504328518,20.11031487053178,19.667433115493438,16.633764135780893,14.756121133001102,12.709851288630716,19.853922746101603,10.68515368200022,2.3913865142347674,14.31246163140969,18.509373038833104,0.5747417537171202,8.67071915306559,12.142075693957793,0.26693313135479,0.0,0.0,0.0,0.0,1.5677920495549529,2.1092987363934412,11.936125405254302,16.63924316894588,10.887538720152406,10.71888618199364,1.4596881676987437,2.1913012673538788,4.936800088434097,6.047415807193261,1.1888996190514263,1.128652707272579,0.13571978582126576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbo,0.37261902543615444,2.4840419691642492,14.224185962672706,14.029481816163685,17.24544350301979,16.331989975207144,14.28478275518998,10.926977693518708,9.167833744112315,4.679164500584562,6.929048196094186,10.787590556080076,10.69810644915512,8.303015784984694,8.598070262141079,2.6006853669461805,12.573087228184903,13.3908029200864,6.5570322959070495,0.6202265734695516,0.0,0.0,0.0,0.0,0.0,0.0,2.693611860877013,9.422074534775504,7.424878177297472,11.328466861498214,7.989190764841652,5.437546399470733,4.0624340107500245,1.9332834694632481,1.4252968666855281,0.3777892745648046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbq,1.3285447167919733,17.559028397089445,44.67715844652558,46.29393841260494,26.710772556922947,24.659665045584802,27.204634880591016,35.829645321232874,40.88047193991744,41.30074846330774,34.44835877008114,33.53379997050342,25.71790246640967,28.99881163299068,30.584604430663376,26.58195226676338,27.77933690962891,12.05696860508192,5.889825863156034,3.2833083463144703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbu,1.3169227290252086,15.879004464956815,37.46331274898979,44.16223801587554,31.69982686212539,28.881319631442466,26.14242483472077,34.38611593148573,29.75153796920941,31.205219185064095,37.87618918012214,34.42288646962834,30.450954020040058,29.086324070201385,26.23103619763168,25.027502410219654,22.364729066363168,16.673116427600576,12.17133697528908,8.964066143094897,3.6810433975208525,5.591814227871282,2.0074451145056855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kfp,0.4348892432877348,5.910801765208315,8.74262258088498,9.722242664767036,10.70348585892,5.9665960962847535,6.516284971673606,1.0806995014744345,4.889906137332275,8.991728898167224,6.4196424982269065,8.32429757673384,5.92932466441701,3.6525288462232908,4.639805965179178,6.854456519419799,5.125119804163887,3.755307139249169,1.8151931796433445,0.0,4.145217220367115,0.2992720943361604,0.0,0.0,3.3648865868268842,0.6954357813566645,0.06306088014855504,3.672580835708885,1.3052837352898905,3.170936530530014,0.0,5.3767037638427695,7.795824462479317,2.0923887438677866,0.660866225186652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kgl,0.8731700612587254,10.534648922824369,15.09829406906134,11.280946240364084,11.487468306921528,11.370164875249799,13.56146101985047,16.039704995809757,9.486473672753704,11.067632723202081,11.848159775724284,6.563401858879772,10.981006016695062,3.247697546559891,5.8195773339919015,0.1103726043508857,7.174313689253864,4.4701747406962795,0.0824005663845071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kkn,2.493144880182258,14.924434460730323,14.837112106117345,10.397288880304473,6.006888342619753,4.314040078528976,7.931327548414004,5.172117819175021,4.98434480216342,7.498444108092883,9.599634489109974,8.115308429308456,5.472382767918958,3.103532217031713,3.1242330671258856,3.1006439132373487,2.8221354477168887,3.8064424578172122,1.7724142038794923,2.152724820874141,0.04018159072693095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kko,1.8299969562303873,9.852788861762207,14.662326713203386,13.393375334611619,9.741568038125521,12.094657476744374,9.526385785520347,11.523292986335449,8.738268172120257,9.564786959146346,11.026755562949532,12.413130865452189,7.908664029101388,0.3043942318004156,0.0,1.7314704046955853,8.654873721995386,0.6754475629157071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmv,1.0385094913845525,8.212771281185859,8.069884646296995,10.785938660614036,9.052885029188499,8.467916987752275,6.1126576191916016,5.399835707071439,11.64086098127013,14.83107150177267,10.609435818710608,5.615717721874674,2.9458984651011093,1.7908487391830334,0.17609992921936168,1.6457490082620012,0.3734999236362029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kop,2.082456230126612,8.639038178195563,13.185948844529241,10.985708630153127,11.654506774521373,12.617902658220046,13.854168140659581,14.754830459950881,10.423110403374821,10.686546335441292,8.902704841670896,10.39012595256628,5.69492258890898,3.2852011606234726,0.0,0.99536533758058,9.234803338771854,1.1984626663660833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l9r,1.0506573231899954,12.875315840625206,30.812195974182856,40.6787004616739,31.64550280837085,28.215203366515297,30.598575143536777,35.28610140515613,34.03576717498552,28.615512785197666,32.3389953390016,38.136276465234175,33.8552196877003,29.298454367557156,30.2393722425885,22.06806288662699,26.740174182388785,23.05706428602582,16.491887652396372,9.466763717742083,6.2087950543848365,12.814958048437688,3.2476864021004985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l9v,0.23206686666768506,1.776142108080616,9.111921625345007,12.843100493483632,11.468281584479161,6.343120704823775,11.14388846699805,12.159773747464065,15.310457530488804,16.016244855996305,13.181455769432048,12.182588582120218,10.223829690576622,11.309011136516801,7.91615423097565,4.269988764702276,7.35420284948205,9.158957492262942,3.0049076899286717,3.220780061415809,1.2005004587463475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lap,0.4180746956819792,4.005242409130225,11.025186861136403,19.13710392523902,20.447021526192515,17.72451919700557,17.00112925700364,20.10080656195207,19.685896535164716,16.624142902805318,14.750695201098637,12.687928531529678,19.79192121449597,10.673035927051899,2.3882500390545545,14.31871303755301,18.49360031598414,0.5801284482631104,8.678052716119282,12.16801043428211,0.26746874665087716,0.0,0.0,0.0,0.0,1.5686321824508695,2.1116822905023014,11.916146932833726,16.67804330519982,10.890035762449315,10.720481197895708,1.46033208943021,2.18977646084835,4.936866438872755,6.046590619398614,1.1888603721504296,1.1285969633811987,0.1357202439988896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ldx,0.12818484485234954,0.9287524055321372,4.842552481301902,6.229734838595283,5.5155767153421,5.497573895207907,4.483256001518779,7.790645804076679,2.8888434976277964,5.267920056105453,5.3186572425872,5.017640527698205,5.4037384463487115,3.864375627473727,0.8339830833524005,6.709768379516419,3.34061062719735,0.005271960259563002,0.8821970685115303,3.8725162871498213,0.054040448010084674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.621693855213934,3.1661781121797503,2.7507024100685555,8.4968418334158,0.4532683627748071,0.46669805167270795,1.1264137332965447,1.880925764247607,0.5251152891180908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lkm,0.23299008395657106,1.1637304711200196,3.5873447017841786,8.49903171179471,9.879627907621698,9.650830019081617,8.995440806050752,9.565780290555288,10.940696065592093,11.481196761046782,11.73373467905239,9.165382317232158,9.956494912078142,8.537016606445476,10.550093381290338,12.620210360682208,11.58659039297072,5.756794533373267,1.4292262238467401,2.420995105744737,6.9142617724887145,8.314250533005918,7.227677907018801,1.7338414559766022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lol,2.9490605624467334,8.093995296181093,3.3915910852282085,4.749048569744604,5.976313784526628,1.792618881408412,6.649849969306551,4.358530085886002,3.832902026154464,1.224358328876825,4.9040583230507195,1.8755920182437436,0.8488624377529561,0.24934920950239103,0.0,0.0,4.990743351858399,0.7385125291792392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lpx,0.3614613030013438,9.023800463256306,18.833025005034287,21.788568727282424,15.779459736014566,22.10112808474348,20.29821965636893,14.971165072392097,15.374831220164523,11.722175063590157,8.39251500958892,14.606722135268342,16.844900242550864,3.129927517990552,0.0,5.723984224980853,27.39361857260448,5.754899681387798,17.168644551542684,0.4591595138022626,0.0,0.0,0.0,0.0,0.0,0.0,2.520648279462989,10.617722474515546,4.273026686150274,16.611031356978344,17.561480053963237,3.874703710072822,2.009722948636295,2.371193558998698,3.178124005166069,3.4964701624820123,0.4821126730962533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lrh,0.1786515679750121,3.4306107918368496,9.478784607163014,11.838808485490915,14.857083980508147,15.979785149019357,12.705210095440343,11.421561383686551,13.454194598911343,12.372028979510034,8.853376359319597,9.52533022814059,12.69608439819504,6.153933170519593,4.636046378651685,7.877759778594424,8.55438688141814,11.676278618598047,5.174014821317627,0.24512215703322227,0.0,0.0,0.0,0.0,0.7193961363278731,0.6721438094225505,5.044830104905344,8.805757430051415,8.452116925100285,8.878363055198008,6.4700840585090305,2.8946042799955194,2.431408009505361,1.3985879681082167,0.09432511142969702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lxk,2.419929835310634,15.267202914012946,15.06741333253266,13.221204944929546,13.404035439205664,13.997230326224091,8.454824979981993,6.603406262154266,7.581875076489268,17.24432694373361,17.2581273089925,11.71750598243321,10.61980534301992,3.328929820260214,2.9624640534926527,0.0,0.0,3.2746284283506952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m0v,0.13563095979833933,1.3636698856561582,6.167777763696632,7.449897170911642,7.234061040919125,7.587178227181006,8.583799314976176,8.013768437941977,12.090498573692926,13.842265419741196,14.587797872169304,13.717816685098228,12.586398825789104,7.68396759924542,5.872123475950019,5.746784114660159,5.896615257590611,5.802137845181107,5.099229584679563,5.290646757055811,4.404866788256271,2.434625403899389,2.022424436942373,1.7700541117456794,0.9591204975446885,0.5992379813889102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mde,0.5256063274496106,3.874844204748226,7.780091226024541,9.674747185468236,8.531563663877815,5.742309215968504,3.700589175030487,5.8859824542807,7.889522353950355,11.309083401939368,3.622712785796111,2.2491940800097012,5.4890006780634195,4.040806664571704,4.101166651227629,2.929403696241522,4.205050463968675,3.891961835846061,9.137733704960155,6.956781986720998,6.906244307927025,3.2990357642442234,0.8191623567554274,20.947333855494506,2.809488733319995,2.929890164639829,2.6268151150612766,4.2995495628111655,2.312917262187966,3.278128198831638,3.7602501999706988,1.3193252303105112,2.979577022510597,0.05567525434767617,0.0,4.201159913984384,1.9974515993247621,0.9938625863682091,5.545364193524193,6.762026611386403,2.9115011790917436,6.049409113760873,3.479821626003883,2.5061535103917834,4.491504968839251,0.8728595732909241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mfs,0.12693487414618176,0.9476130741810016,4.136258679415114,5.2864299714533205,10.255674453179319,8.845636923289455,5.39456625343907,8.65033974060944,11.785487752309784,10.728692609225831,8.249509814721876,13.69197125572147,11.34338318938056,9.357989331319828,9.263942877792942,6.808229058431806,9.804518501082583,6.963117629118273,8.227225183390289,5.882877071399122,10.324976385308958,3.9158718390217757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mq1,0.6212243345236468,5.710164663360976,4.9666911596387076,5.419314001919762,3.313814183173733,2.189608097047259,0.0,0.18373329328132115,8.53569460892507,8.86167688829989,6.187951053674048,2.381998192585492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtn,2.4170221422042135,11.570797313512065,13.598163672545278,10.76763768788194,12.560144823177438,12.553527267328164,12.830634704875614,11.519933722198758,10.318760545868642,8.939133209869283,8.985211716416146,13.449722835496118,6.6158821603831655,6.349883405215792,0.0,4.031504481437423,5.0216059074599855,1.942399709516792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
