split,ID,source_folder,filtered_folder,source_li_file,source_total_file,filtered_li_file,filtered_total_file,li_staging_method,total_staging_method,auxiliary_file_count,auxiliary_staging_methods,status
train,mde,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mde,/content/obelix_audit_filtered_spectra/Train_cif/mde,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mde/Lithium_PDOS_mde.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mde/Total_DOS_mde.csv,/content/obelix_audit_filtered_spectra/Train_cif/mde/Lithium_PDOS_mde.csv,/content/obelix_audit_filtered_spectra/Train_cif/mde/Total_DOS_mde.csv,copy2,copy2,2,copy2,ok
train,mfs,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mfs,/content/obelix_audit_filtered_spectra/Train_cif/mfs,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mfs/Lithium_PDOS_mfs.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mfs/Total_DOS_mfs.csv,/content/obelix_audit_filtered_spectra/Train_cif/mfs/Lithium_PDOS_mfs.csv,/content/obelix_audit_filtered_spectra/Train_cif/mfs/Total_DOS_mfs.csv,copy2,copy2,2,copy2,ok
train,mq1,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mq1,/content/obelix_audit_filtered_spectra/Train_cif/mq1,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mq1/Lithium_PDOS_mq1.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mq1/Total_DOS_mq1.csv,/content/obelix_audit_filtered_spectra/Train_cif/mq1/Lithium_PDOS_mq1.csv,/content/obelix_audit_filtered_spectra/Train_cif/mq1/Total_DOS_mq1.csv,copy2,copy2,2,copy2,ok
train,mtn,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mtn,/content/obelix_audit_filtered_spectra/Train_cif/mtn,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mtn/Lithium_PDOS_mtn.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mtn/Total_DOS_mtn.csv,/content/obelix_audit_filtered_spectra/Train_cif/mtn/Lithium_PDOS_mtn.csv,/content/obelix_audit_filtered_spectra/Train_cif/mtn/Total_DOS_mtn.csv,copy2,copy2,2,copy2,ok
train,my9,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/my9,/content/obelix_audit_filtered_spectra/Train_cif/my9,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/my9/Lithium_PDOS_my9.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/my9/Total_DOS_my9.csv,/content/obelix_audit_filtered_spectra/Train_cif/my9/Lithium_PDOS_my9.csv,/content/obelix_audit_filtered_spectra/Train_cif/my9/Total_DOS_my9.csv,copy2,copy2,2,copy2,ok
train,n27,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/n27,/content/obelix_audit_filtered_spectra/Train_cif/n27,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/n27/Lithium_PDOS_n27.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/n27/Total_DOS_n27.csv,/content/obelix_audit_filtered_spectra/Train_cif/n27/Lithium_PDOS_n27.csv,/content/obelix_audit_filtered_spectra/Train_cif/n27/Total_DOS_n27.csv,copy2,copy2,2,copy2,ok
train,nhq,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nhq,/content/obelix_audit_filtered_spectra/Train_cif/nhq,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nhq/Lithium_PDOS_nhq.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nhq/Total_DOS_nhq.csv,/content/obelix_audit_filtered_spectra/Train_cif/nhq/Lithium_PDOS_nhq.csv,/content/obelix_audit_filtered_spectra/Train_cif/nhq/Total_DOS_nhq.csv,copy2,copy2,2,copy2,ok
train,nig,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nig,/content/obelix_audit_filtered_spectra/Train_cif/nig,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nig/Lithium_PDOS_nig.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nig/Total_DOS_nig.csv,/content/obelix_audit_filtered_spectra/Train_cif/nig/Lithium_PDOS_nig.csv,/content/obelix_audit_filtered_spectra/Train_cif/nig/Total_DOS_nig.csv,copy2,copy2,2,copy2,ok
train,nip,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nip,/content/obelix_audit_filtered_spectra/Train_cif/nip,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nip/Lithium_PDOS_nip.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nip/Total_DOS_nip.csv,/content/obelix_audit_filtered_spectra/Train_cif/nip/Lithium_PDOS_nip.csv,/content/obelix_audit_filtered_spectra/Train_cif/nip/Total_DOS_nip.csv,copy2,copy2,2,copy2,ok
train,nua,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nua,/content/obelix_audit_filtered_spectra/Train_cif/nua,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nua/Lithium_PDOS_nua.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nua/Total_DOS_nua.csv,/content/obelix_audit_filtered_spectra/Train_cif/nua/Lithium_PDOS_nua.csv,/content/obelix_audit_filtered_spectra/Train_cif/nua/Total_DOS_nua.csv,copy2,copy2,2,copy2,ok
train,o5q,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/o5q,/content/obelix_audit_filtered_spectra/Train_cif/o5q,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/o5q/Lithium_PDOS_o5q.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/o5q/Total_DOS_o5q.csv,/content/obelix_audit_filtered_spectra/Train_cif/o5q/Lithium_PDOS_o5q.csv,/content/obelix_audit_filtered_spectra/Train_cif/o5q/Total_DOS_o5q.csv,copy2,copy2,2,copy2,ok
train,oi6,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/oi6,/content/obelix_audit_filtered_spectra/Train_cif/oi6,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/oi6/Lithium_PDOS_oi6.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/oi6/Total_DOS_oi6.csv,/content/obelix_audit_filtered_spectra/Train_cif/oi6/Lithium_PDOS_oi6.csv,/content/obelix_audit_filtered_spectra/Train_cif/oi6/Total_DOS_oi6.csv,copy2,copy2,2,copy2,ok
train,opo,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/opo,/content/obelix_audit_filtered_spectra/Train_cif/opo,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/opo/Lithium_PDOS_opo.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/opo/Total_DOS_opo.csv,/content/obelix_audit_filtered_spectra/Train_cif/opo/Lithium_PDOS_opo.csv,/content/obelix_audit_filtered_spectra/Train_cif/opo/Total_DOS_opo.csv,copy2,copy2,2,copy2,ok
train,p9u,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/p9u,/content/obelix_audit_filtered_spectra/Train_cif/p9u,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/p9u/Lithium_PDOS_p9u.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/p9u/Total_DOS_p9u.csv,/content/obelix_audit_filtered_spectra/Train_cif/p9u/Lithium_PDOS_p9u.csv,/content/obelix_audit_filtered_spectra/Train_cif/p9u/Total_DOS_p9u.csv,copy2,copy2,2,copy2,ok
train,pa1,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pa1,/content/obelix_audit_filtered_spectra/Train_cif/pa1,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pa1/Lithium_PDOS_pa1.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pa1/Total_DOS_pa1.csv,/content/obelix_audit_filtered_spectra/Train_cif/pa1/Lithium_PDOS_pa1.csv,/content/obelix_audit_filtered_spectra/Train_cif/pa1/Total_DOS_pa1.csv,copy2,copy2,2,copy2,ok
train,pbz,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pbz,/content/obelix_audit_filtered_spectra/Train_cif/pbz,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pbz/Lithium_PDOS_pbz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pbz/Total_DOS_pbz.csv,/content/obelix_audit_filtered_spectra/Train_cif/pbz/Lithium_PDOS_pbz.csv,/content/obelix_audit_filtered_spectra/Train_cif/pbz/Total_DOS_pbz.csv,copy2,copy2,2,copy2,ok
train,pe2,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pe2,/content/obelix_audit_filtered_spectra/Train_cif/pe2,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pe2/Lithium_PDOS_pe2.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pe2/Total_DOS_pe2.csv,/content/obelix_audit_filtered_spectra/Train_cif/pe2/Lithium_PDOS_pe2.csv,/content/obelix_audit_filtered_spectra/Train_cif/pe2/Total_DOS_pe2.csv,copy2,copy2,2,copy2,ok
train,pg8,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pg8,/content/obelix_audit_filtered_spectra/Train_cif/pg8,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pg8/Lithium_PDOS_pg8.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pg8/Total_DOS_pg8.csv,/content/obelix_audit_filtered_spectra/Train_cif/pg8/Lithium_PDOS_pg8.csv,/content/obelix_audit_filtered_spectra/Train_cif/pg8/Total_DOS_pg8.csv,copy2,copy2,2,copy2,ok
train,pql,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pql,/content/obelix_audit_filtered_spectra/Train_cif/pql,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pql/Lithium_PDOS_pql.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pql/Total_DOS_pql.csv,/content/obelix_audit_filtered_spectra/Train_cif/pql/Lithium_PDOS_pql.csv,/content/obelix_audit_filtered_spectra/Train_cif/pql/Total_DOS_pql.csv,copy2,copy2,2,copy2,ok
train,pwr,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pwr,/content/obelix_audit_filtered_spectra/Train_cif/pwr,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pwr/Lithium_PDOS_pwr.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pwr/Total_DOS_pwr.csv,/content/obelix_audit_filtered_spectra/Train_cif/pwr/Lithium_PDOS_pwr.csv,/content/obelix_audit_filtered_spectra/Train_cif/pwr/Total_DOS_pwr.csv,copy2,copy2,2,copy2,ok
train,qa9,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qa9,/content/obelix_audit_filtered_spectra/Train_cif/qa9,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qa9/Lithium_PDOS_qa9.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qa9/Total_DOS_qa9.csv,/content/obelix_audit_filtered_spectra/Train_cif/qa9/Lithium_PDOS_qa9.csv,/content/obelix_audit_filtered_spectra/Train_cif/qa9/Total_DOS_qa9.csv,copy2,copy2,2,copy2,ok
train,qbb,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qbb,/content/obelix_audit_filtered_spectra/Train_cif/qbb,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qbb/Lithium_PDOS_qbb.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qbb/Total_DOS_qbb.csv,/content/obelix_audit_filtered_spectra/Train_cif/qbb/Lithium_PDOS_qbb.csv,/content/obelix_audit_filtered_spectra/Train_cif/qbb/Total_DOS_qbb.csv,copy2,copy2,2,copy2,ok
train,qno,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qno,/content/obelix_audit_filtered_spectra/Train_cif/qno,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qno/Lithium_PDOS_qno.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qno/Total_DOS_qno.csv,/content/obelix_audit_filtered_spectra/Train_cif/qno/Lithium_PDOS_qno.csv,/content/obelix_audit_filtered_spectra/Train_cif/qno/Total_DOS_qno.csv,copy2,copy2,2,copy2,ok
train,qy4,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qy4,/content/obelix_audit_filtered_spectra/Train_cif/qy4,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qy4/Lithium_PDOS_qy4.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qy4/Total_DOS_qy4.csv,/content/obelix_audit_filtered_spectra/Train_cif/qy4/Lithium_PDOS_qy4.csv,/content/obelix_audit_filtered_spectra/Train_cif/qy4/Total_DOS_qy4.csv,copy2,copy2,2,copy2,ok
train,r99,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/r99,/content/obelix_audit_filtered_spectra/Train_cif/r99,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/r99/Lithium_PDOS_r99.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/r99/Total_DOS_r99.csv,/content/obelix_audit_filtered_spectra/Train_cif/r99/Lithium_PDOS_r99.csv,/content/obelix_audit_filtered_spectra/Train_cif/r99/Total_DOS_r99.csv,copy2,copy2,2,copy2,ok
train,rty,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rty,/content/obelix_audit_filtered_spectra/Train_cif/rty,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rty/Lithium_PDOS_rty.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rty/Total_DOS_rty.csv,/content/obelix_audit_filtered_spectra/Train_cif/rty/Lithium_PDOS_rty.csv,/content/obelix_audit_filtered_spectra/Train_cif/rty/Total_DOS_rty.csv,copy2,copy2,2,copy2,ok
train,rwr,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rwr,/content/obelix_audit_filtered_spectra/Train_cif/rwr,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rwr/Lithium_PDOS_rwr.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rwr/Total_DOS_rwr.csv,/content/obelix_audit_filtered_spectra/Train_cif/rwr/Lithium_PDOS_rwr.csv,/content/obelix_audit_filtered_spectra/Train_cif/rwr/Total_DOS_rwr.csv,copy2,copy2,2,copy2,ok
train,sg0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sg0,/content/obelix_audit_filtered_spectra/Train_cif/sg0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sg0/Lithium_PDOS_sg0.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sg0/Total_DOS_sg0.csv,/content/obelix_audit_filtered_spectra/Train_cif/sg0/Lithium_PDOS_sg0.csv,/content/obelix_audit_filtered_spectra/Train_cif/sg0/Total_DOS_sg0.csv,copy2,copy2,2,copy2,ok
train,skm,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/skm,/content/obelix_audit_filtered_spectra/Train_cif/skm,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/skm/Lithium_PDOS_skm.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/skm/Total_DOS_skm.csv,/content/obelix_audit_filtered_spectra/Train_cif/skm/Lithium_PDOS_skm.csv,/content/obelix_audit_filtered_spectra/Train_cif/skm/Total_DOS_skm.csv,copy2,copy2,2,copy2,ok
train,sqm,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sqm,/content/obelix_audit_filtered_spectra/Train_cif/sqm,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sqm/Lithium_PDOS_sqm.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sqm/Total_DOS_sqm.csv,/content/obelix_audit_filtered_spectra/Train_cif/sqm/Lithium_PDOS_sqm.csv,/content/obelix_audit_filtered_spectra/Train_cif/sqm/Total_DOS_sqm.csv,copy2,copy2,2,copy2,ok
train,t0h,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t0h,/content/obelix_audit_filtered_spectra/Train_cif/t0h,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t0h/Lithium_PDOS_t0h.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t0h/Total_DOS_t0h.csv,/content/obelix_audit_filtered_spectra/Train_cif/t0h/Lithium_PDOS_t0h.csv,/content/obelix_audit_filtered_spectra/Train_cif/t0h/Total_DOS_t0h.csv,copy2,copy2,2,copy2,ok
train,t2c,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t2c,/content/obelix_audit_filtered_spectra/Train_cif/t2c,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t2c/Lithium_PDOS_t2c.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t2c/Total_DOS_t2c.csv,/content/obelix_audit_filtered_spectra/Train_cif/t2c/Lithium_PDOS_t2c.csv,/content/obelix_audit_filtered_spectra/Train_cif/t2c/Total_DOS_t2c.csv,copy2,copy2,2,copy2,ok
train,tbj,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tbj,/content/obelix_audit_filtered_spectra/Train_cif/tbj,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tbj/Lithium_PDOS_tbj.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tbj/Total_DOS_tbj.csv,/content/obelix_audit_filtered_spectra/Train_cif/tbj/Lithium_PDOS_tbj.csv,/content/obelix_audit_filtered_spectra/Train_cif/tbj/Total_DOS_tbj.csv,copy2,copy2,2,copy2,ok
train,tka,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tka,/content/obelix_audit_filtered_spectra/Train_cif/tka,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tka/Lithium_PDOS_tka.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tka/Total_DOS_tka.csv,/content/obelix_audit_filtered_spectra/Train_cif/tka/Lithium_PDOS_tka.csv,/content/obelix_audit_filtered_spectra/Train_cif/tka/Total_DOS_tka.csv,copy2,copy2,2,copy2,ok
train,tvf,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tvf,/content/obelix_audit_filtered_spectra/Train_cif/tvf,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tvf/Lithium_PDOS_tvf.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tvf/Total_DOS_tvf.csv,/content/obelix_audit_filtered_spectra/Train_cif/tvf/Lithium_PDOS_tvf.csv,/content/obelix_audit_filtered_spectra/Train_cif/tvf/Total_DOS_tvf.csv,copy2,copy2,2,copy2,ok
train,tws,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tws,/content/obelix_audit_filtered_spectra/Train_cif/tws,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tws/Lithium_PDOS_tws.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tws/Total_DOS_tws.csv,/content/obelix_audit_filtered_spectra/Train_cif/tws/Lithium_PDOS_tws.csv,/content/obelix_audit_filtered_spectra/Train_cif/tws/Total_DOS_tws.csv,copy2,copy2,2,copy2,ok
train,u0c,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u0c,/content/obelix_audit_filtered_spectra/Train_cif/u0c,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u0c/Lithium_PDOS_u0c.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u0c/Total_DOS_u0c.csv,/content/obelix_audit_filtered_spectra/Train_cif/u0c/Lithium_PDOS_u0c.csv,/content/obelix_audit_filtered_spectra/Train_cif/u0c/Total_DOS_u0c.csv,copy2,copy2,2,copy2,ok
