split,ID,family,intended_formula_OBELiX,production_formula,audit_status,priority_rank,reasons,Li_relative_error,composition_total_variation_error,median_native_spacing_THz,max_plotted_frequency_THz,true_min_eigenfrequency_THz,production_structure_file,spectrum_file
train,qbb,antiperovskite,Li3OBr,Li3 Br1 O1,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10760680101881359,20.015596115721205,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qbb/relaxed_qbb.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/qbb/qbb_combined_Total_DOS_Li_PDOS.csv
train,qno,NASICON,LiTi2(PO4)3,Li6 Ti12 P18 O72,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.2159339530647406,39.38372746424939,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qno/relaxed_qno.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/qno/qno_combined_Total_DOS_Li_PDOS.csv
train,qy4,sulfides,Li3Na5(TiS4)2,Na20 Li12 Ti8 S32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.0839206442674083,15.445496723070328,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qy4/relaxed_qy4.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/qy4/qy4_combined_Total_DOS_Li_PDOS.csv
train,rwr,phosphates,Li8GeP4,Li64 Ge8 P32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.08852699913719486,16.363273483716913,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rwr/relaxed_rwr.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/rwr/rwr_combined_Total_DOS_Li_PDOS.csv
train,sg0,oxides,LiScO2,Li4 Sc4 O8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12537223540652098,22.140390623188868,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sg0/relaxed_sg0.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/sg0/sg0_combined_Total_DOS_Li_PDOS.csv
train,skm,oxides,Li5BiO5,Li10 Bi2 O10,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.14779673528475623,23.892092913786623,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/skm/relaxed_skm.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/skm/skm_combined_Total_DOS_Li_PDOS.csv
train,sqm,garnet,Li6Ba0.5Sr0.5La2Ta2O12,Ba4 Sr4 Li48 La16 Ta16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.13219435418532122,24.235631329582827,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sqm/relaxed_sqm.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/sqm/sqm_combined_Total_DOS_Li_PDOS.csv
train,t0h,oxides,Li2ZrO3,Li8 Zr4 O12,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.16201180141288687,27.172892743752616,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t0h/relaxed_t0h.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/t0h/t0h_combined_Total_DOS_Li_PDOS.csv
train,tbj,garnet,Li5La3Sb2O12,Li40 La24 Sb16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1381204038632564,25.322073692913204,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tbj/relaxed_tbj.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/tbj/tbj_combined_Total_DOS_Li_PDOS.csv
train,tka,nitride,LiSi2N3,Li4 Si8 N12,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.21198957002221164,38.864754082331,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tka/relaxed_tka.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/tka/tka_combined_Total_DOS_Li_PDOS.csv
train,tvf,hydrides,Li3(NH2)2I,Li12 H16 I4 N8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.6106075231446724,111.94471207125216,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tvf/relaxed_tvf.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/tvf/tvf_combined_Total_DOS_Li_PDOS.csv
train,tws,zirconates,Li6Zr2O7,Li24 Zr8 O28,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1496276702149224,26.78305807145613,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tws/relaxed_tws.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/tws/tws_combined_Total_DOS_Li_PDOS.csv
train,uaz,garnet,Li6CaLa2Nb2O12,Li48 Ca8 La16 Nb16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.13828752871347127,25.35271336276362,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uaz/relaxed_uaz.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/uaz/uaz_combined_Total_DOS_Li_PDOS.csv
train,uex,sugilites,Fe2Na2K(Li3Si12O30),K2 Na4 Li6 Fe4 Si24 O60,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.2197474993697952,39.55170578400108,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uex/relaxed_uex.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/uex/uex_combined_Total_DOS_Li_PDOS.csv
train,ur9,NASICON,LiZr2(PO4)3,Li6 Zr12 P18 O72,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.21315268450507396,39.0779918965016,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ur9/relaxed_ur9.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ur9/ur9_combined_Total_DOS_Li_PDOS.csv
train,uu4,oxides,LiVO3,Li8 V8 O24,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.18124043895889913,32.6476432770633,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uu4/relaxed_uu4.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/uu4/uu4_combined_Total_DOS_Li_PDOS.csv
train,uw9,garnet,Li6La2SrBi2O12,Sr8 Li48 La16 Bi16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1230485522788678,22.55890108517428,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uw9/relaxed_uw9.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/uw9/uw9_combined_Total_DOS_Li_PDOS.csv
train,vj7,argyrodites,Li6.25P0.75Si0.25S5Br,Li25 Si1 P3 S20 Br4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.105103243102179,19.268927810574603,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vj7/relaxed_vj7.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/vj7/vj7_combined_Total_DOS_Li_PDOS.csv
train,vqj,argyrodites,Li6PS5Br0.75I0.25,Li24 P4 S20 I1 Br3,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10464291088679101,19.18453350627018,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vqj/relaxed_vqj.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/vqj/vqj_combined_Total_DOS_Li_PDOS.csv
train,vqu,garnet,Li5Nd3Sb2O12,Li40 Nd24 Sb16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.13788072929005235,25.278133524470856,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vqu/relaxed_vqu.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/vqu/vqu_combined_Total_DOS_Li_PDOS.csv
train,w7d,LISICON,Li3PO4,Li12 P4 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.19440034781974225,35.6400629829783,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/w7d/relaxed_w7d.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/w7d/w7d_combined_Total_DOS_Li_PDOS.csv
train,w87,argyrodites,Li6PS5Br,Li24 P4 S20 Br4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10698899512708238,19.61464899741001,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/w87/relaxed_w87.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/w87/w87_combined_Total_DOS_Li_PDOS.csv
train,wyu,garnet,Li7La3Zr2O12,Li56 La24 Zr16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12004075604774656,22.00747178239326,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/wyu/relaxed_wyu.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/wyu/wyu_combined_Total_DOS_Li_PDOS.csv
train,x2i,oxides,LiBiO2,Li8 Bi8 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.11676184058568717,21.40633730743836,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/x2i/relaxed_x2i.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/x2i/x2i_combined_Total_DOS_Li_PDOS.csv
train,xa0,NASICON,Li1.5Al0.5Ti1.5(PO4)3,Li9 Ti9 Al3 P18 O72,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.2239609802120969,41.05951278323067,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xa0/relaxed_xa0.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/xa0/xa0_combined_Total_DOS_Li_PDOS.csv
train,xas,sulfides,Li2SnS3,Li16 Sn8 S24,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.06397253632596961,11.728297857824236,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xas/relaxed_xas.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/xas/xas_combined_Total_DOS_Li_PDOS.csv
train,xut,pyrochlore,LiSrTa2O6F,Sr8 Li8 Ta16 O48 F8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1729133978167825,30.89093149319791,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xut/relaxed_xut.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/xut/xut_combined_Total_DOS_Li_PDOS.csv
train,xz4,molybdates,(Li0.5Ce0.5)(MoO4),Li2 Ce2 Mo4 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.16523917006959699,28.979485771688363,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xz4/relaxed_xz4.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/xz4/xz4_combined_Total_DOS_Li_PDOS.csv
train,y2l,thio-LISICON,Li5AlS4,Li10 Al2 S8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.09569761866317483,16.93087525614801,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/y2l/relaxed_y2l.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/y2l/y2l_combined_Total_DOS_Li_PDOS.csv
train,yav,cholorides,Li2VCl4,Li16 V8 Cl32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.07389856515864235,13.548070128096972,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/yav/relaxed_yav.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/yav/yav_combined_Total_DOS_Li_PDOS.csv
train,ymc,argyrodites,Li6PS5Br0.5I0.5,Li24 P4 S20 I2 Br2,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10630949199110651,19.490073590359067,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ymc/relaxed_ymc.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ymc/ymc_combined_Total_DOS_Li_PDOS.csv
train,ywe,argyrodites,Li6PS5I,Li24 P4 S20 I4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10367380943205573,19.00686498773168,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ywe/relaxed_ywe.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ywe/ywe_combined_Total_DOS_Li_PDOS.csv
train,z2s,garnet,Nd3Zr2Al0.5Li5.5O12,Li44 Nd24 Zr16 Al4 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.14809814520717968,27.15132634952976,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/z2s/relaxed_z2s.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/z2s/z2s_combined_Total_DOS_Li_PDOS.csv
train,zzr,nan,Li10GeP2S12,Li20 Ge2 P4 S24,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10800366399680428,19.800671524566035,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/zzr/relaxed_zzr.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/zzr/zzr_combined_Total_DOS_Li_PDOS.csv
