split,ID,family,candidate_rank_for_production,production_score,source_score,selected_as_production,selected_as_source,file,parse_status,parser,formula,reduced_formula,counts_json,n_sites,is_ordered,partial_or_mixed_sites,comparison_to_OBELiX,Li_relative_error,composition_total_variation_error,error
train,7ek,LISICON,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/7ek/relaxed_7ek.cif,ok,pymatgen_structure,Li15 Ge3 W1 O16,Li15Ge3WO16,"{""Ge"": 3.0, ""Li"": 15.0, ""O"": 16.0, ""W"": 1.0}",35.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.013513513513513466,0.014614121510673239,
train,7ek,LISICON,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/7ek/relaxed_7ek.cif,ok,pymatgen_structure,Li36 Ge4 O16,Li9GeO4,"{""Ge"": 4.0, ""Li"": 36.0, ""O"": 16.0}",56.0,True,0.0,FAIL_ELEMENT_SET,1.4324324324324322,0.21756978653530382,
train,7ek,LISICON,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/7ek/ordered_adaptive_7ek.cif,ok,pymatgen_structure,Li15 Ge3 W1 O16,Li15Ge3WO16,"{""Ge"": 3.0, ""Li"": 15.0, ""O"": 16.0, ""W"": 1.0}",35.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.013513513513513466,0.014614121510673239,
train,7o7,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/7o7/relaxed_7o7.cif,ok,pymatgen_structure,Ba8 Li48 La16 Ta16 O96,BaLi6La2Ta2O12,"{""Ba"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Ta"": 16.0}",184.0,True,0.0,PASS,0.0,0.0,
train,7o7,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/7o7/relaxed_7o7.cif,ok,pymatgen_structure,Li72 La24 Ta16 O96,Li9La3Ta2O12,"{""La"": 24.0, ""Li"": 72.0, ""O"": 96.0, ""Ta"": 16.0}",208.0,True,0.0,FAIL_ELEMENT_SET,0.5,0.11371237458193978,
train,7o7,garnet,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/7o7/ordered_adaptive_7o7.cif,ok,pymatgen_structure,Ba8 Li48 La16 Ta16 O96,BaLi6La2Ta2O12,"{""Ba"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Ta"": 16.0}",184.0,True,0.0,PASS,0.0,0.0,
train,7tu,LGPS,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/7tu/relaxed_7tu.cif,ok,pymatgen_structure,Li20 Si2 Sn1 P4 S24,Li20Si2Sn(PS6)4,"{""Li"": 20.0, ""P"": 4.0, ""S"": 24.0, ""Si"": 2.0, ""Sn"": 1.0}",51.0,True,0.0,WARN_INTEGERIZATION_APPROXIMATION,-0.019607843137254832,0.018207282913165285,
train,7tu,LGPS,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/7tu/relaxed_7tu.cif,ok,pymatgen_structure,Li32 Si4 P2 S24,Li16Si2PS12,"{""Li"": 32.0, ""P"": 2.0, ""S"": 24.0, ""Si"": 4.0}",62.0,True,0.0,FAIL_ELEMENT_SET,0.5686274509803922,0.13778801843317973,
train,7tu,LGPS,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/7tu/ordered_adaptive_7tu.cif,ok,pymatgen_cif_tolerance2,Li20 Si2 Sn0.5 P3.5 S24,Li20Si2Sn0.5P3.5S24,"{""Li"": 20.0, ""P"": 3.5, ""S"": 24.0, ""Si"": 2.0, ""Sn"": 0.5}",50.0,False,1.0,PASS_INTEGERIZED_COMPOSITION,-0.019607843137254832,0.006190476190476163,
train,7w5,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/7w5/relaxed_7w5.cif,ok,pymatgen_structure,Li54 La24 Zr14 Ta2 O96,Li27La12Zr7TaO48,"{""La"": 24.0, ""Li"": 54.0, ""O"": 96.0, ""Ta"": 2.0, ""Zr"": 14.0}",190.0,True,0.0,PASS,0.0,0.0,
train,7w5,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/7w5/relaxed_7w5.cif,ok,pymatgen_structure,Li120 La24 Zr16 O96,Li15La3Zr2O12,"{""La"": 24.0, ""Li"": 120.0, ""O"": 96.0, ""Zr"": 16.0}",256.0,True,0.0,FAIL_ELEMENT_SET,1.2222222222222223,0.18453947368421053,
train,7w5,garnet,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/7w5/ordered_adaptive_7w5.cif,ok,pymatgen_structure,Li54 La24 Zr14 Ta2 O96,Li27La12Zr7TaO48,"{""La"": 24.0, ""Li"": 54.0, ""O"": 96.0, ""Ta"": 2.0, ""Zr"": 14.0}",190.0,True,0.0,PASS,0.0,0.0,
train,824,LGPS,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/824/relaxed_824.cif,ok,pymatgen_structure,Li21 Ge3 P3 S24,Li7GePS8,"{""Ge"": 3.0, ""Li"": 21.0, ""P"": 3.0, ""S"": 24.0}",51.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.01449275362318844,0.0090497737556561,
train,824,LGPS,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/824/relaxed_824.cif,ok,pymatgen_structure,Li32 Ge4 P2 S24,Li16Ge2PS12,"{""Ge"": 4.0, ""Li"": 32.0, ""P"": 2.0, ""S"": 24.0}",62.0,True,0.0,FAIL_GENERAL_STOICHIOMETRY,0.5458937198067634,0.11910669975186104,
train,824,LGPS,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/824/ordered_adaptive_824.cif,ok,pymatgen_structure,Li21 Ge3 P3 S24,Li7GePS8,"{""Ge"": 3.0, ""Li"": 21.0, ""P"": 3.0, ""S"": 24.0}",51.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.01449275362318844,0.0090497737556561,
train,883,hydrides,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/883/relaxed_883.cif,ok,pymatgen_structure,Li4 Al4 H16,LiAlH4,"{""Al"": 4.0, ""H"": 16.0, ""Li"": 4.0}",24.0,True,0.0,PASS,0.0,0.0,
train,883,hydrides,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/883/relaxed.cif,ok,pymatgen_structure,Li4 Al4 H16,LiAlH4,"{""Al"": 4.0, ""H"": 16.0, ""Li"": 4.0}",24.0,True,0.0,PASS,0.0,0.0,
train,883,hydrides,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/883/ordered_adaptive_883.cif,ok,pymatgen_structure,Li4 Al4 H16,LiAlH4,"{""Al"": 4.0, ""H"": 16.0, ""Li"": 4.0}",24.0,True,0.0,PASS,0.0,0.0,
train,8fn,NASICON,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/8fn/relaxed_8fn.cif,ok,pymatgen_structure,Li9 Al3 Ge9 P18 O72,Li3AlGe3(PO4)6,"{""Al"": 3.0, ""Ge"": 9.0, ""Li"": 9.0, ""O"": 72.0, ""P"": 18.0}",111.0,True,0.0,FAIL_GENERAL_STOICHIOMETRY,-0.1666666666666667,0.030189764232317437,
train,8fn,NASICON,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/8fn/relaxed_8fn.cif,ok,pymatgen_structure,Li42 Ge12 P18 O72,Li7Ge2(PO4)3,"{""Ge"": 12.0, ""Li"": 42.0, ""O"": 72.0, ""P"": 18.0}",144.0,True,0.0,FAIL_ELEMENT_SET,2.888888888888889,0.21542553191489364,
train,8fn,NASICON,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/8fn/ordered_adaptive_8fn.cif,ok,pymatgen_structure,Li9 Al3 Ge9 P18 O72,Li3AlGe3(PO4)6,"{""Al"": 3.0, ""Ge"": 9.0, ""Li"": 9.0, ""O"": 72.0, ""P"": 18.0}",111.0,True,0.0,FAIL_GENERAL_STOICHIOMETRY,-0.1666666666666667,0.030189764232317437,
train,8ub,LGPS,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/8ub/relaxed_8ub.cif,ok,pymatgen_structure,Li21 Si2 Sn1 P3 S24,Li21Si2Sn(PS8)3,"{""Li"": 21.0, ""P"": 3.0, ""S"": 24.0, ""Si"": 2.0, ""Sn"": 1.0}",51.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.007843137254901964,
train,8ub,LGPS,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/8ub/relaxed_8ub.cif,ok,pymatgen_structure,Li32 Si4 P2 S24,Li16Si2PS12,"{""Li"": 32.0, ""P"": 2.0, ""S"": 24.0, ""Si"": 4.0}",62.0,True,0.0,FAIL_ELEMENT_SET,0.5238095238095238,0.12182163187855788,
train,8ub,LGPS,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/8ub/ordered_adaptive_8ub.cif,ok,pymatgen_structure,Li21 Si2 Sn1 P3 S24,Li21Si2Sn(PS8)3,"{""Li"": 21.0, ""P"": 3.0, ""S"": 24.0, ""Si"": 2.0, ""Sn"": 1.0}",51.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.007843137254901964,
train,95j,hydrides,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/95j/relaxed_95j.cif,ok,pymatgen_structure,Li18 Al6 H36,Li3AlH6,"{""Al"": 6.0, ""H"": 36.0, ""Li"": 18.0}",60.0,True,0.0,PASS,0.0,0.0,
train,95j,hydrides,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/95j/relaxed.cif,ok,pymatgen_structure,Li18 Al6 H36,Li3AlH6,"{""Al"": 6.0, ""H"": 36.0, ""Li"": 18.0}",60.0,True,0.0,PASS,0.0,0.0,
train,95j,hydrides,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/95j/ordered_adaptive_95j.cif,ok,pymatgen_structure,Li18 Al6 H36,Li3AlH6,"{""Al"": 6.0, ""H"": 36.0, ""Li"": 18.0}",60.0,True,0.0,PASS,0.0,0.0,
train,96f,argyrodites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/96f/relaxed_96f.cif,ok,pymatgen_structure,Li24 P4 Se2 S18 Br4,Li12P2SeS9Br2,"{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 18.0, ""Se"": 2.0}",52.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.007692307692307675,
train,96f,argyrodites,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/96f/relaxed_96f.cif,ok,pymatgen_structure,Li72 P4 S20 Br4,Li18PS5Br,"{""Br"": 4.0, ""Li"": 72.0, ""P"": 4.0, ""S"": 20.0}",100.0,True,0.0,FAIL_ELEMENT_SET,1.4,0.25846153846153846,
train,96f,argyrodites,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/96f/ordered_adaptive_96f.cif,ok,pymatgen_structure,Li24 P4 Se2 S18 Br4,Li12P2SeS9Br2,"{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 18.0, ""Se"": 2.0}",52.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.007692307692307675,
train,97b,oxides,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/97b/relaxed_97b.cif,ok,pymatgen_structure,Li4 Zr1 Sc4 O8,Li4ZrSc4O8,"{""Li"": 4.0, ""O"": 8.0, ""Sc"": 4.0, ""Zr"": 1.0}",17.0,True,0.0,WARN_INTEGERIZATION_APPROXIMATION,0.11111111111111108,0.04223227752639519,
train,97b,oxides,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/97b/relaxed_97b.cif,ok,pymatgen_structure,Li4 Sc4 O8,LiScO2,"{""Li"": 4.0, ""O"": 8.0, ""Sc"": 4.0}",16.0,True,0.0,FAIL_ELEMENT_SET,0.11111111111111108,0.038461538461538484,
train,97b,oxides,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/97b/ordered_adaptive_97b.cif,ok,pymatgen_cif_tolerance2,Li4 Zr0.5 Sc3.5 O8,Li4Zr0.5Sc3.5O8,"{""Li"": 4.0, ""O"": 8.0, ""Sc"": 3.5, ""Zr"": 0.5}",16.0,False,1.0,PASS_INTEGERIZED_COMPOSITION,0.11111111111111108,0.02483974358974362,
train,97p,argyrodites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/97p/relaxed_97p.cif,ok,pymatgen_structure,Li24 P4 S20 Cl4,Li6PS5Cl,"{""Cl"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 20.0}",52.0,True,0.0,PASS,0.0,0.0,
train,97p,argyrodites,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/97p/relaxed_97p (1).cif,ok,pymatgen_structure,Li96 P4 S20 Cl4,Li24PS5Cl,"{""Cl"": 4.0, ""Li"": 96.0, ""P"": 4.0, ""S"": 20.0}",124.0,True,0.0,FAIL_LI_STOICHIOMETRY,3.0,0.31265508684863524,
train,97p,argyrodites,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/97p/ordered_adaptive_97p.cif,ok,pymatgen_structure,Li24 P4 S20 Cl4,Li6PS5Cl,"{""Cl"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 20.0}",52.0,True,0.0,PASS,0.0,0.0,
train,9ky,NASICON,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9ky/relaxed_9ky.cif,ok,pymatgen_structure,Li6 Ti4 Sn8 P18 O72,Li3Ti2Sn4(PO4)9,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Sn"": 8.0, ""Ti"": 4.0}",108.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.0037037037037036986,
train,9ky,NASICON,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/9ky/relaxed_9ky (2).cif,ok,pymatgen_structure,Li6 Sn12 P18 O72,LiSn2(PO4)3,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Sn"": 12.0}",108.0,True,0.0,FAIL_ELEMENT_SET,0.0,0.03333333333333334,
train,9ky,NASICON,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9ky/ordered_adaptive_9ky.cif,ok,pymatgen_structure,Li6 Ti4 Sn8 P18 O72,Li3Ti2Sn4(PO4)9,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Sn"": 8.0, ""Ti"": 4.0}",108.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.0037037037037036986,
train,9lo,LISICON,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9lo/relaxed_9lo.cif,ok,pymatgen_structure,Li12 P4 O16,Li3PO4,"{""Li"": 12.0, ""O"": 16.0, ""P"": 4.0}",32.0,True,0.0,PASS,0.0,0.0,
train,9lo,LISICON,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/9lo/relaxed.cif,ok,pymatgen_structure,Li12 P4 O16,Li3PO4,"{""Li"": 12.0, ""O"": 16.0, ""P"": 4.0}",32.0,True,0.0,PASS,0.0,0.0,
train,9lo,LISICON,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9lo/ordered_adaptive_9lo.cif,ok,pymatgen_structure,Li12 P4 O16,Li3PO4,"{""Li"": 12.0, ""O"": 16.0, ""P"": 4.0}",32.0,True,0.0,PASS,0.0,0.0,
train,9lx,LGPS,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9lx/relaxed_9lx.cif,ok,pymatgen_structure,Li20 Sn2 P4 S24,Li10Sn(PS6)2,"{""Li"": 20.0, ""P"": 4.0, ""S"": 24.0, ""Sn"": 2.0}",50.0,True,0.0,PASS,0.0,0.0,
train,9lx,LGPS,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/9lx/relaxed_9lx.cif,ok,pymatgen_structure,Li40 Sn4 P2 S24,Li20Sn2PS12,"{""Li"": 40.0, ""P"": 2.0, ""S"": 24.0, ""Sn"": 4.0}",70.0,True,0.0,FAIL_GENERAL_STOICHIOMETRY,1.0,0.18857142857142853,
train,9lx,LGPS,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9lx/ordered_adaptive_9lx.cif,ok,pymatgen_structure,Li20 Sn2 P4 S24,Li10Sn(PS6)2,"{""Li"": 20.0, ""P"": 4.0, ""S"": 24.0, ""Sn"": 2.0}",50.0,True,0.0,PASS,0.0,0.0,
train,9ph,perovskites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9ph/relaxed_9ph.cif,ok,pymatgen_structure,Li2 La5 Ti7 Co1 O24,Li2La5Ti7CoO24,"{""Co"": 1.0, ""La"": 5.0, ""Li"": 2.0, ""O"": 24.0, ""Ti"": 7.0}",39.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.3157894736842105,0.01725229503007278,
train,9ph,perovskites,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/9ph/relaxed_9ph (1).cif,ok,pymatgen_structure,La1 Ti1 O3,LaTiO3,"{""La"": 1.0, ""O"": 3.0, ""Ti"": 1.0}",5.0,True,0.0,FAIL_ELEMENT_SET,-1.0,0.07695473251028807,
train,9ph,perovskites,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9ph/ordered_adaptive_9ph.cif,ok,pymatgen_structure,Li2 La5 Ti7 Co1 O24,Li2La5Ti7CoO24,"{""Co"": 1.0, ""La"": 5.0, ""Li"": 2.0, ""O"": 24.0, ""Ti"": 7.0}",39.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.3157894736842105,0.01725229503007278,
train,9rc,LGPS,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9rc/relaxed_9rc.cif,ok,pymatgen_structure,Li20 Sn1 Ge2 P4 S24,Li20SnGe2(PS6)4,"{""Ge"": 2.0, ""Li"": 20.0, ""P"": 4.0, ""S"": 24.0, ""Sn"": 1.0}",51.0,True,0.0,WARN_INTEGERIZATION_APPROXIMATION,0.0,0.018823529411764715,
train,9rc,LGPS,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/9rc/relaxed_9rc.cif,ok,pymatgen_structure,Li36 P6 S24,Li6PS4,"{""Li"": 36.0, ""P"": 6.0, ""S"": 24.0}",66.0,True,0.0,FAIL_ELEMENT_SET,0.8,0.15636363636363632,
train,9rc,LGPS,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9rc/ordered_adaptive_9rc.cif,ok,pymatgen_cif_tolerance2,Li20 Sn0.5 Ge1 P3.5 S24,Li20Sn0.5Ge1P3.5S24,"{""Ge"": 1.0, ""Li"": 20.0, ""P"": 3.5, ""S"": 24.0, ""Sn"": 0.5}",49.0,False,2.0,WARN_INTEGERIZATION_APPROXIMATION,0.0,0.01920326530612245,
train,9s4,NASICON,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9s4/relaxed_9s4.cif,ok,pymatgen_structure,Li8 Ti10 Al2 P18 O72,Li4Ti5Al(PO4)9,"{""Al"": 2.0, ""Li"": 8.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 10.0}",110.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.025641025641025546,0.003477396920019901,
train,9s4,NASICON,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/9s4/relaxed_9s4.cif,ok,pymatgen_structure,Li42 Ti12 P18 O72,Li7Ti2(PO4)3,"{""Li"": 42.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 12.0}",144.0,True,0.0,FAIL_ELEMENT_SET,4.384615384615384,0.22062841530054647,
train,9s4,NASICON,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9s4/ordered_adaptive_9s4.cif,ok,pymatgen_structure,Li8 Ti10 Al2 P18 O72,Li4Ti5Al(PO4)9,"{""Al"": 2.0, ""Li"": 8.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 10.0}",110.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.025641025641025546,0.003477396920019901,
train,9wf,halides,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9wf/relaxed_9wf.cif,ok,pymatgen_structure,Li12 Er4 I24,Li3ErI6,"{""Er"": 4.0, ""I"": 24.0, ""Li"": 12.0}",40.0,True,0.0,PASS,0.0,0.0,
train,9wf,halides,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/9wf/relaxed_9wf.cif,ok,pymatgen_structure,Li16 Er4 I24,Li4ErI6,"{""Er"": 4.0, ""I"": 24.0, ""Li"": 16.0}",44.0,True,0.0,FAIL_LI_STOICHIOMETRY,0.3333333333333333,0.06363636363636366,
train,9wf,halides,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9wf/ordered_adaptive_9wf.cif,ok,pymatgen_structure,Li12 Er4 I24,Li3ErI6,"{""Er"": 4.0, ""I"": 24.0, ""Li"": 12.0}",40.0,True,0.0,PASS,0.0,0.0,
train,9yt,argyrodites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9yt/relaxed_9yt.cif,ok,pymatgen_structure,Li46 P4 S20 Br3 Cl1,Li46P4S20Br3Cl,"{""Br"": 3.0, ""Cl"": 1.0, ""Li"": 46.0, ""P"": 4.0, ""S"": 20.0}",74.0,True,0.0,FAIL_LI_STOICHIOMETRY,0.9166666666666666,0.16008316008316006,
train,9yt,argyrodites,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/9yt/relaxed_9yt (5).cif,ok,pymatgen_structure,Li120 P4 S20 Br4,Li30PS5Br,"{""Br"": 4.0, ""Li"": 120.0, ""P"": 4.0, ""S"": 20.0}",148.0,True,0.0,FAIL_ELEMENT_SET,4.0,0.3492723492723493,
train,9yt,argyrodites,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9yt/ordered_adaptive_9yt.cif,ok,pymatgen_structure,Li46 P4 S20 Br3 Cl1,Li46P4S20Br3Cl,"{""Br"": 3.0, ""Cl"": 1.0, ""Li"": 46.0, ""P"": 4.0, ""S"": 20.0}",74.0,True,0.0,FAIL_LI_STOICHIOMETRY,0.9166666666666666,0.16008316008316006,
train,9zk,oxides,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9zk/relaxed_9zk.cif,ok,pymatgen_structure,Li40 Ga8 O32,Li5GaO4,"{""Ga"": 8.0, ""Li"": 40.0, ""O"": 32.0}",80.0,True,0.0,PASS,0.0,0.0,
train,9zk,oxides,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/9zk/relaxed.cif,ok,pymatgen_structure,Li40 Ga8 O32,Li5GaO4,"{""Ga"": 8.0, ""Li"": 40.0, ""O"": 32.0}",80.0,True,0.0,PASS,0.0,0.0,
train,9zk,oxides,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9zk/ordered_adaptive_9zk.cif,ok,pymatgen_structure,Li40 Ga8 O32,Li5GaO4,"{""Ga"": 8.0, ""Li"": 40.0, ""O"": 32.0}",80.0,True,0.0,PASS,0.0,0.0,
train,9zr,argyrodites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9zr/relaxed_9zr.cif,ok,pymatgen_structure,Li24 P4 S20 Br4,Li6PS5Br,"{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 20.0}",52.0,True,0.0,PASS,0.0,0.0,
